date,open,high,low,close,zchange,zturnover,zPE,zPB,zPS,zPC
2008/7/30,11.5556,11.6083,11.4352,11.4427,-0.1314,0.4063,20.672,4.107,3.3315,164.2704
2008/7/31,11.4427,11.4427,11.4427,11.4427,0,--,20.672,4.107,3.3315,164.2704
2008/8/1,11.1416,11.4578,11.0663,11.3147,-1.1184,0.4973,20.4408,4.061,3.2942,162.4332
2008/8/4,11.2545,11.3448,11.1867,11.1943,-1.0645,0.2761,20.2232,4.0178,3.2592,160.704
2008/8/5,11.2244,11.2921,11.0287,11.0512,-1.2777,0.3423,19.9648,3.9665,3.2175,158.6506
2008/8/6,11.1115,11.3298,11.0663,11.1943,1.2943,0.4446,20.2232,4.0178,3.2592,160.704
2008/8/7,11.1943,11.3298,11.119,11.2545,0.538,0.3475,20.332,4.0394,3.2767,161.5686
2008/8/8,11.262,11.3298,10.9157,10.9985,-2.2742,0.6164,19.8696,3.9475,3.2022,157.8941
2008/8/11,10.991,11.0362,10.2984,10.3888,-5.5441,0.5417,18.768,3.7287,3.0246,149.1402
2008/8/12,10.3888,10.5017,10.2758,10.4339,0.4348,0.3266,18.8496,3.7449,3.0378,149.7887
2008/8/13,10.4339,10.4339,9.922,10.3511,-0.7937,0.3683,18.7,3.7152,3.0137,148.5999
2008/8/14,10.2984,10.2984,10.0801,10.2382,-1.0909,0.2914,18.496,3.6746,2.9808,146.9788
2008/8/15,10.2382,10.5694,10.1629,10.4415,1.9853,0.3002,18.8632,3.7476,3.04,149.8967
2008/8/18,10.3888,10.4339,10.0124,10.0199,-4.0375,0.3199,18.1016,3.5963,2.9172,143.8447
2008/8/19,10.0199,10.1629,9.9446,10.0876,0.6762,0.2553,18.224,3.6206,2.937,144.8173
2008/8/20,10.0952,10.7275,9.9672,10.7125,6.194,0.7213,19.3528,3.8449,3.1189,153.7873
2008/8/21,10.5393,10.5996,10.306,10.3135,-3.7245,0.3641,18.632,3.7017,3.0027,148.0595
2008/8/22,10.2457,10.2533,10.0575,10.1554,-1.5328,0.2379,18.3464,3.6449,2.9567,145.79
2008/8/25,10.1629,10.4189,10.1027,10.2457,0.8895,0.2395,18.5096,3.6773,2.983,147.0868
2008/8/26,10.1629,10.2382,9.9747,10.0651,-1.7634,0.3027,18.1832,3.6125,2.9304,144.4931
2008/8/27,10.0575,10.1403,9.7715,9.8317,-2.3186,0.3756,17.7616,3.5287,2.8625,141.1428
2008/8/28,9.8317,9.9973,9.6585,9.7639,-0.6891,0.3217,17.6392,3.5044,2.8427,140.1702
2008/8/29,9.8016,9.9371,9.7263,9.8693,1.0794,0.3261,17.8296,3.5423,2.8734,141.6832
2008/9/1,9.8618,9.8618,9.5607,9.5757,-2.9748,0.3363,17.2992,3.4369,2.7879,137.4684
2008/9/2,9.5983,9.636,9.3725,9.4176,-1.6509,0.2917,17.0136,3.3801,2.7419,135.1988
2008/9/3,9.4101,9.5532,9.237,9.4101,-0.0799,0.4114,17,3.3774,2.7397,135.0908
2008/9/4,9.4327,9.4553,9.3348,9.38,-0.32,0.1632,16.9456,3.3666,2.7309,134.6585
2008/9/5,9.2219,9.2219,8.9735,8.9885,-4.1734,0.5148,16.2384,3.2261,2.617,129.0387
2008/9/8,9.0337,9.0789,8.5293,8.5519,-4.8576,0.5511,15.4496,3.0694,2.4899,122.7705
2008/9/9,8.5444,8.6121,8.2658,8.4089,-1.6725,0.3988,15.1912,3.0181,2.4482,120.7171
2008/9/10,8.3562,8.4917,8.183,8.3411,-0.8057,0.5121,15.0688,2.9938,2.4285,119.7445
2008/9/11,8.3411,8.3411,7.9798,8.0626,-3.3394,0.4278,14.5656,2.8938,2.3474,115.7458
2008/9/12,8.0475,8.1303,7.9873,8.0626,0,0.3688,14.5656,2.8938,2.3474,115.7458
2008/9/16,8.0551,8.0551,7.6711,7.7389,-4.0149,0.6389,13.9808,2.7776,2.2531,111.0986
2008/9/17,7.7615,8.0024,7.7539,7.8217,1.07,0.6846,14.1304,2.8073,2.2773,112.2875
2008/9/18,7.6485,7.9346,7.3399,7.6561,-2.1174,1.0965,13.8312,2.7479,2.229,109.9099
2008/9/19,8.3576,8.4186,8.0526,8.4186,9.9602,0.7085,15.0144,2.9829,2.4197,119.3122
2008/9/22,9.2117,9.2574,8.9448,9.2574,9.9638,4.2549,16.5104,3.2802,2.6608,131.2002
2008/9/23,9.6997,9.8675,9.4328,9.6158,3.8715,3.9164,17.1496,3.4072,2.7638,136.2796
2008/9/24,9.2269,9.7074,9.1354,9.6006,-0.1586,1.4587,17.1224,3.4018,2.7594,136.0634
2008/9/25,9.5853,10.0963,9.532,9.9209,3.336,3.4333,17.6936,3.5152,2.8515,140.6025
2008/9/26,9.837,9.9285,9.6921,9.7912,-1.3067,1.2198,17.4624,3.4693,2.8142,138.7652
2008/10/6,9.7455,9.7455,9.2498,9.2956,-5.0623,0.9897,16.5784,3.2937,2.6718,131.7405
2008/10/7,9.0744,9.3184,8.7923,9.2803,-0.1641,0.8945,16.5512,3.2883,2.6674,131.5244
2008/10/8,9.0363,9.2651,8.8914,9.2498,-0.3287,1.2191,16.4968,3.2775,2.6586,131.0921
2008/10/9,9.2879,9.3795,9.0592,9.2574,0.0824,0.8597,16.5104,3.2802,2.6608,131.2002
2008/10/10,8.9982,9.3108,8.9143,9.2727,0.1647,1.3277,16.5376,3.2856,2.6652,131.4163
2008/10/13,9.1431,9.2498,8.8152,9.2269,-0.4934,1.0528,16.456,3.2694,2.652,130.7679
2008/10/14,9.3795,9.4557,9.0439,9.0744,-1.6529,0.9057,16.184,3.2153,2.6082,128.6064
2008/10/15,8.9905,9.1507,8.7542,9.1278,0.5882,1.3088,16.2792,3.2342,2.6235,129.3629
2008/10/16,8.7694,9.1126,8.7008,9.0744,-0.5848,2.0753,16.184,3.2153,2.6082,128.6064
2008/10/17,9.0592,9.2651,8.9982,9.2498,1.9328,1.2677,16.4968,3.2775,2.6586,131.0921
2008/10/20,9.1507,9.1507,8.8457,9.0744,-1.8961,0.9588,16.184,3.2153,2.6082,128.6064
2008/10/21,9.0744,9.0744,9.0744,9.0744,0,--,16.184,3.2153,2.6082,128.6064
2008/10/22,8.9067,8.9143,8.5483,8.5559,-5.7143,0.8443,15.2592,3.0316,2.4592,121.2575
2008/10/23,8.3119,8.3119,8.0602,8.1289,-4.9911,0.6853,14.4976,2.8803,2.3364,115.2054
2008/10/24,8.1975,8.3042,8.0831,8.106,-0.2814,0.5009,14.4568,2.8722,2.3299,114.8812
2008/10/27,7.9992,8.0221,7.5569,7.5874,-6.397,0.6686,13.532,2.6884,2.1808,107.5323
2008/10/28,7.4731,7.8696,7.4044,7.7476,2.1106,0.6474,13.8176,2.7452,2.2268,109.8018
2008/10/29,7.8162,7.984,7.7095,7.8315,1.0827,0.6136,13.9672,2.7749,2.2509,110.9906
2008/10/30,7.9001,8.2432,7.8315,8.0984,3.408,0.8437,14.4432,2.8695,2.3277,114.7731
